zhdh,khrq,khjgdh,xb,年龄
2EE265FF0E0FE748,2016-09-10,D86EA612,1,33
57FDC1D6AFF1094C,2015-07-24,2723D092,0,25
19ADC7DCCCEC3795,2015-09-12,43FA7F58,0,29
A0A518EC9F0A8268,2017-05-03,816B112C,0,28
801531D3C73C1FB3,2018-04-07,EC895663,0,30
BC7D591D086E446C,2017-07-25,5E9F92A0,1,44
7EFB3CBC2602C4D9,2012-10-02,A9A6653E,0,34
2E5DBB5B411BF342,2015-02-03,24681928,0,34
9CAC9BA8602C5FBC,2018-07-28,CEE63112,0,28
F4312843FA2B4A57,2018-10-02,1BB91F73,0,32
8EBF3617F1034238,2019-11-25,1905AEDA,0,34
D521501E816288F1,2017-02-13,E8C0653F,1,31
07A6ABF7C369BA93,2007-12-17,2BCAB9D9,0,47
1915F9ACAAD6E8C1,2014-12-21,EB160DE1,0,24
00DD54017F1DE2D5,2018-01-18,1AA48FC4,0,41
563429A57FD710FD,2016-01-16,B2EB7349,0,34
DA6E9F71241E2A34,2018-08-13,69ADC1E1,1,52
8E9E2BF6CCD04137,2018-06-17,C15DA1F2,1,36
1FA2A06C0A61F850,2020-01-21,6395EBD0,1,47
82E008825CC99108,2015-07-19,9DFCD5E5,0,43
089C1E62C197C586,2018-01-23,5E9F92A0,0,48
DD3ABD0322DAEFBD,2012-09-20,DA4FB5C6,1,35
EA60403C51054193,2015-05-29,6E2713A6,0,28
901F90FC4CD84D3C,2015-12-08,EC5DECCA,1,40
7ED40502EB7BAD85,2014-01-22,69421F03,0,36
C8708386E20BDA95,2014-08-19,698D51A1,1,29
6993C53FA22C01F9,2019-06-16,B6EDC1CD,1,26
903158D9D44C327C,2018-05-31,A4300B00,0,19
19898FAF84554548,2020-01-29,01F78BE6,1,54
CE5053607CE0B4F6,2017-01-31,B73DFE25,1,59
5FF2566830FED8C9,2014-12-11,11B9842E,1,38
DA2B51367E5A9340,2015-10-10,B1D10E7B,0,37
256FDE00CE6B846C,2015-07-22,1534B76D,0,63
00AD928256643FB3,2017-03-20,6974CE5A,0,21
C3E1718849F44BB2,2016-05-20,B5B41FAC,0,44
13FD5A1F380EBD22,2016-02-09,08740852,0,32
6D133ED652DEA865,2012-03-27,B4A52895,0,43
3B511A74EB145109,2015-06-25,EC895663,0,50
048DD8244F1CAC31,2014-04-15,84117275,0,37
BD15B7B0B58CEA78,2020-02-11,B4A52895,0,32
7B29E9CCD04C6D8E,2018-07-25,1141938B,0,24
DBC2E20F5F8D15F1,2014-07-26,5F93F983,0,40
FA080FBF5E143E15,2014-05-18,63DC7ED1,0,37
69EF57D318913337,2017-02-17,F0ADC883,0,26
D1DCBDB100CB0DDF,2018-06-23,F0ADC883,0,69
4446D17E93038409,2018-03-13,B1D10E7B,0,31
860D342877AFD499,2012-12-26,E8C0653F,1,58
611D8B7ACA7D1922,2017-05-28,AB233B68,0,28
DA8DA999D0E3F652,2018-09-14,B2F627FF,0,30
D28512994C75B361,2017-08-12,F47D0AD3,0,21
BDE2EE5F19063EC4,2019-11-11,854D6FAE,0,48
58C810F088D1866F,2019-05-29,B2F627FF,0,30
5276762997F296A3,2017-09-17,07563A3F,0,34
A04E3AA6B168150E,2020-02-28,692F93BE,0,29
07E5181EBCE60BA3,2014-11-21,DA4FB5C6,0,32
4A546B8B12FA48B8,2012-04-08,1BB91F73,1,56
379443AE81AA8388,2012-12-23,3DC4876F,0,38
50973652ADE8F713,2009-11-06,AB88B157,1,55
FBF64B27CC4BA97E,2018-12-26,EB160DE1,1,22
10DBC43D8BCB80DB,2004-11-14,B1EEC33C,0,50
56692E6D09B8701B,2019-04-16,A733FA9B,0,22
BEE1C359BF3B09CB,2018-02-12,6E2713A6,0,22
E66F83E2D41810A7,2015-05-25,5D44EE6F,0,31
9E19EB7CC7AD82A7,2017-05-20,298F95E1,1,53
DF7477C3D7A8D105,2019-04-16,90794E3B,0,44
84AFE614DB63C04D,2010-08-09,C9E1074F,1,37
E3D94A9EB617181B,2014-05-03,757B505C,1,57
15D9CA728C8131FD,2020-03-16,115F8950,1,39
9702ABC6179322ED,2018-12-01,C45147DE,1,28
3309540D9597BF32,2016-12-19,C3992E9A,0,38
239C66B4487B99F1,2019-03-18,757B505C,0,35
34877AD4B9DE8494,2010-10-14,38B3EFF8,1,37
F16555844FA272BD,2014-08-29,C9E1074F,1,46
A79AFFF2A09CB6D4,2013-06-17,C8C41C4A,0,41
77637811273457E6,2018-04-28,E2C0BE24,0,31
F64B7EFC645F2837,2017-05-21,99BCFCD7,1,40
2E56ECF257C924A1,2017-05-15,4C27CEA8,0,28
B0DA7B94A01BA126,2017-01-22,C0E190D8,0,29
3C8644EF522C07B1,2014-08-15,0B8AFF04,0,33
62B2E8A345E42107,2019-09-07,8F855179,0,39
6D510FB9BB286458,2018-02-18,C5AB0BC6,0,38
4F5A2B1E0889EF9D,2016-12-19,5B69B9CB,1,34
E33055688006FB52,2015-01-06,DA4FB5C6,1,54
F7DF53AA2178EE1C,2015-09-08,6974CE5A,1,30
142A0737B1617B65,2018-09-06,C4B31CE7,1,43
09B4B70418771613,2015-09-05,8F468C87,1,27
D5E6A2C7C95F17D6,2015-02-15,C5AB0BC6,0,34
3ADBEC8ACAA889A3,2014-02-25,091D584F,1,32
470EE8630D5B8606,2017-08-11,34ED066D,0,39
EB5CA6004FC09DD7,2014-05-05,6E2713A6,1,35
80A2EF3D2B846021,2014-03-27,698D51A1,0,48
01334E96398278D0,2019-05-09,7750CA35,0,25
9167B1D2B8B048B8,2010-11-27,8E82AB72,0,38
F08CAEBA88F314BC,2003-11-24,5487315B,0,56
538D3E69DA342334,2014-09-23,912D2B1C,1,58
57CA135640C09320,2019-02-17,07E1CD7D,0,34
EC0EB47618D93F1E,2020-01-24,C3992E9A,0,29
47D51B539637CB1E,2011-10-23,6DA9003B,1,32
7C51CE215F5B72DB,2018-10-08,3A066BDA,0,50
3AC1AD99FCBA5F94,2012-12-18,41F1F191,1,48
94886A69F16538D6,2018-02-24,816B112C,1,29
9820316ED83A6F9C,2014-06-02,07E1CD7D,1,47
D24AABD8A93CC7CA,2019-10-17,2B44928A,0,40
0039E8B1DF35A675,2018-06-07,0A113EF6,0,35
0567D4CF7EB8F826,2016-05-08,6E2713A6,1,36
51F03770228F4AC8,2010-10-25,C3C59E5F,1,37
255E563640F0C157,2019-07-09,5F93F983,1,23
7BC3472FCA7BE701,2015-10-03,577BCC91,0,37
BBD3BF842144056E,2019-04-14,B4A52895,1,34
AE5E84B78C1568F3,2014-04-21,766EBCD5,0,39
AAE81C34EF75BA2F,2008-02-06,3DEF184A,1,34
E27579B25C818630,2011-08-21,AA169B49,0,42
D6ED403DDAEBFA07,2012-07-14,B4A52895,0,39
4C4D576889E79905,2019-11-14,22AC3C5A,0,56
56BD0837A578A1FD,2013-09-16,8E98D81F,0,36
7B46DE0DD3EC419B,2015-01-08,44C4C173,1,32
E25AFFC3C99888DC,2015-11-02,1ECFB463,1,51
9180AFAD71404095,2015-05-31,00AC8ED3,0,33
ABDF56D0D2979A57,2017-07-17,EC895663,0,19
28129091DB1BB217,2017-06-20,EC895663,0,38
9C8477FABEB68F03,2012-04-20,10A5AB2D,0,44
3FFC6C014207D076,2020-04-13,E2C0BE24,0,21
242C9AF7705E621E,2017-07-17,81E74D67,0,22
7E414872A38DDF8E,2010-09-29,B337E84D,1,49
125404AF0E3E7D50,2016-07-11,B1D10E7B,0,40
8ABC67C92335D18F,2009-10-06,71AD16AD,1,65
0E234773E35F9277,2012-12-20,6DA9003B,0,41
A8EA2094ACFB26D8,2018-08-09,B6A1085A,0,42
55BB806A02868850,2019-12-13,F0935E4C,1,29
1134E21E3163786C,2005-04-06,B73DFE25,0,41
E73F0026B38D4731,2014-02-17,08740852,1,55
4CB7041FE829927F,2017-05-23,B86E8D03,0,26
6B50A0007EDACFCA,2018-10-12,109A0CA3,0,19
87EC84104656E8F7,2013-07-14,9CF81D80,1,33
D98D288980E2B534,2019-03-23,DC568979,1,33
F33ACEE729E97742,2019-12-04,F64EAC11,0,47
2809F69EE5F95559,2019-06-02,EAE27D77,1,47
FE7548DCE1A10688,2019-10-05,38913E1D,1,44
A417615253BADA0A,2018-12-24,92262BF9,0,26
4D1BD627D1BE83F3,2020-03-07,2723D092,0,28
AFC63EC2F5B6F773,2014-02-19,A3D68B46,0,22
E9480CEE6CC8F0AB,2016-09-13,D86EA612,0,26
73E3ACECE937A9EC,2017-05-29,AE0EB3EE,1,48
064AD611AF53F6B0,2020-02-05,EBD9629F,0,27
33EE81386AD8B40A,2015-07-17,285E19F2,1,30
CCC07F93C9968AA9,2005-01-02,B2F627FF,1,47
A1945A3ED5AC7DBA,2017-07-16,73278A4A,1,41
21F5A6AFE0CB1B08,2018-03-22,AFD48367,1,29
D40273E790C20716,2016-04-30,B5B41FAC,0,58
11C0A94D4A7003B1,2011-04-08,9B861925,0,43
D00E349F25527386,2006-11-04,3CEF96DC,0,36
5AB4BEB2BBF65A5B,2007-08-17,C361BC7B,1,43
05024BBE72D5A91F,2018-08-31,3A066BDA,0,25
F066F709DCF4863E,2017-05-22,757B505C,1,32
3D8715F9A504D236,2014-12-10,D6C651DD,0,28
127516D57A6AF418,2017-06-30,D490D7B4,0,34
23D3F616CBB76FD2,2017-03-22,E2C0BE24,0,38
D81B8933EA229AFA,2016-06-03,F3F27A32,0,40
E85A3F84AA42093B,2017-10-15,3DEF184A,1,49
EBE7A8459E916E8E,2018-03-22,B4A52895,0,35
D11A047BBC6E5C30,2017-03-17,2291D2EC,0,44
1E1349E9BCEAEB5C,2016-12-13,C9E1074F,0,37
33F45BF28D1194AF,2017-12-25,F47D0AD3,1,29
29801482172300A1,2018-05-28,ACF4B89D,1,32
36169814702D62E3,2010-08-21,F29C21D4,1,36
CA2CF3581326E272,2017-04-16,10A5AB2D,1,43
EDD4E78F60BE8C5E,2008-03-11,854D6FAE,1,35
39C17EDBA55E432D,2004-08-08,0CB929EA,1,67
8BF11A6B212B18D8,2015-08-21,2AFE4567,0,41
A1217F96388B438F,2009-12-09,C0E190D8,0,40
FFD48BA98FA2D299,2009-04-28,B4A52895,1,31
228488424966F041,2019-01-07,DC82D632,0,39
DE9C550998F21014,2015-05-17,3DC4876F,0,31
23D79982A4D3F138,2015-10-11,3DEF184A,0,31
B55D67B43E81BDB7,2015-12-15,F29C21D4,1,36
2BD7C31814E50091,2018-06-03,757B505C,0,21
625FC9313EC45A63,2017-05-07,73278A4A,1,49
ACCA3CB515C35E57,2014-07-28,0EFE3284,1,29
78D56069886D26A5,2020-05-25,3A066BDA,0,23
883ABF61C532F280,2019-03-22,3D8E28CA,0,30
388E7A92D1F8BFC2,2018-05-26,443CB001,0,39
71A98A704A089A73,2012-10-18,C3992E9A,1,52
4AE20EA2A195947C,2013-04-02,65B9EEA6,1,31
AD0B2604E89B4318,2019-04-26,979D472A,0,23
9EA3C375213CA7BC,2016-12-13,E2230B85,0,34
776AB5CD6509F737,2012-09-09,50C3D761,1,35
D7BCC8EAB68BAE55,2014-12-11,1905AEDA,0,29
269D09F4973E395D,2018-08-26,EB163727,1,26
AE61527C7A345382,2015-02-04,38B3EFF8,1,33
E222FFA3D9884097,2011-11-21,854D6FAE,0,41
088D4C1053649A70,2014-11-30,E0CF1F47,0,33
F27F9DB376AD639F,2014-06-14,F0ADC883,1,44
0392671EDFBB6693,2014-06-12,9DFCD5E5,0,38
C8AAEC75BF2E0D15,2018-08-09,31839B03,1,31
D2FBD7039B2B924A,2013-10-21,EB6FDC36,1,59
B5FC2BB983CB83FB,2015-11-08,C45147DE,0,32
8B995BC2105266B2,2019-03-01,31839B03,1,26
96A61B0FF4854B4A,2019-12-11,74BBA227,0,29
03A39B35A3EDB48E,2016-08-21,7EABE3A1,0,35
3A8C7FAC4A5C7507,2009-03-17,B4A52895,0,33
92F250E8A5CFAB67,2018-07-21,9B698EB3,0,54
3F4C3AF23A5B696C,2018-08-11,4FFCE04D,0,28
DBDFCB7E9A60DB1E,2014-10-26,5B69B9CB,0,41
E3566573C7765CC7,2013-01-13,1905AEDA,1,45
4A3F1E13B9D9337B,2015-03-22,D86EA612,0,34
20F7B841796BF271,2018-09-16,B5DC4E5D,0,34
A873AD9D13E48F18,2020-03-06,006F52E9,0,27
5313EBE99B2473DC,2009-04-25,C361BC7B,1,35
E8FD8174DE7EE23E,2009-04-25,B1EEC33C,0,36
004304374B6A674B,2015-12-07,81E74D67,1,29
58F37ED3724DE024,2013-04-08,D64A340B,0,40
7DA9B573235D01DC,2017-06-25,F64EAC11,1,29
431247BFCE69799A,2016-08-26,FAE0B27C,0,35
DF4C6CE91DC0908C,2016-04-09,34ED066D,0,35
A3B66AF09FA6181B,2017-07-09,08D98638,0,22
1090A7657DE2C2CC,2012-02-06,B2F627FF,1,43
2A77E8362E61D645,2017-12-16,0CB929EA,1,63
813D62EBDB369C00,2019-05-31,9DFCD5E5,0,30
5BC41A69429107E5,2015-10-08,EC895663,1,34
0241065EA111174C,2014-06-13,1CC3633C,0,55
83AE18E8A9337FFB,2017-04-12,B2F627FF,0,29
CB22FBCC6D6BDE54,2017-02-13,A8ECBABA,0,38
9E6B3624E41CDD41,2012-01-25,C3992E9A,1,32
BFBF04730D5613B4,2016-03-29,9DFCD5E5,0,45
10FC840E9D4B968B,2019-11-07,C3992E9A,1,29
11D2C8E25DEF815C,2016-09-20,42A0E188,0,43
8A85B5D0388854DE,2013-12-24,1905AEDA,0,31
3CEB4E89646DF418,2019-02-20,4FFCE04D,1,39
90946C552D6747B8,2017-07-30,5B69B9CB,0,32
D490371C517BDCBD,2010-07-17,757B505C,1,32
814D03D0C2DAF2B7,2017-04-29,210F760A,1,48
13FFD39A6B0E0B37,2019-07-09,170C9449,0,44
47A1FC336E1F97E9,2010-04-16,2291D2EC,1,60
04134F056987FF68,2015-04-19,92262BF9,0,44
CD1D25B9967B04B6,2011-09-11,5B69B9CB,0,65
A596886AF5381E59,2019-11-15,6F3EF77A,1,36
4018C40488849BBD,2019-09-09,FE8C15FE,0,22
45F9CE57247FAB3E,2018-06-09,84117275,1,29
26C8928AACD2F78D,2016-03-25,DD45045F,0,21
467F6B34C46B87F2,2014-06-01,B73CE398,1,29
485C6112DE4E231B,2013-02-04,FE8C15FE,0,31
5A1502217FF081E5,2014-09-05,B4A52895,0,27
44A82E5AAE5997D5,2012-12-29,81E74D67,1,28
7CCC102A56FD38B2,2016-09-07,B4A52895,1,54
EF214BC70D0D55A6,2010-03-24,EC895663,1,40
1FE7CAA302B693FD,2014-08-06,698D51A1,0,32
4925AC33DC4D6967,2009-08-10,1905AEDA,1,49
1701BCFDB118A6BD,2017-06-14,59B90E10,1,25
4FCF89A7D296434A,2020-04-03,F29C21D4,0,22
B9E357DEBB169731,2014-10-21,EC895663,1,40
1F6204C80B40E206,2017-06-04,B55EC28C,1,84
F06F7FCFF938D9D1,2014-12-16,F718499C,0,31
9296459F479E8C3B,2013-06-22,CBB6A3B8,0,36
A11D86467EB9857B,2014-12-21,1534B76D,1,56
93401480F6626F91,2015-10-24,892C91E0,1,49
B099E6D7733435FF,2019-05-13,90794E3B,1,41
F4FC814C7F3241A1,2018-02-16,7EF605FC,0,31
258333E9B6092042,2015-05-24,1CC3633C,0,24
2E128483F3CD1856,2017-09-03,DC82D632,0,22
8A93D8C3BF8F80ED,2012-09-29,E96ED478,0,40
543616444948CCEF,2020-01-23,577BCC91,0,30
E731DCCAA170DDF9,2010-05-21,192FC044,0,48
DFC104F70632B5AF,2016-04-17,577BCC91,1,25
CE4E878A176FE6EB,2015-05-29,996A7FA0,0,42
D2EC3DC0ADB37473,2020-03-25,757B505C,0,22
0D1975D59541EA13,2019-09-24,B2F627FF,0,37
40A05619D0468268,2017-12-03,45FBC6D3,0,50
08C6EEA35280811F,2011-03-27,07C5807D,0,33
F0958F603B7CF070,2018-09-17,577BCC91,0,49
CDC34E645919BEC7,2015-02-12,E2230B85,1,33
D0EB2C7B1540CAD4,2012-05-22,B2F627FF,1,33
0F979E3920FC4DE0,2017-05-15,3644A684,1,41
C23C090D07BE1723,2014-03-22,A7608800,0,44
CC6480C1AEC2AF10,2009-04-28,53E3A716,1,35
C72B1FCBD25BDE72,2018-04-28,9B04D152,0,33
528BB50CF309F190,2013-11-22,38B3EFF8,0,38
593992C9C7048A16,2020-01-13,677E0972,0,21
FD23B91ADDD73254,2014-04-13,96B9BFF0,1,29
7F39035AC474CAD2,2014-08-17,2B8A6159,0,38
B042DAA91DF0B19B,2009-07-20,1905AEDA,1,46
DB8E00ADDACCAD70,2016-05-15,C45147DE,0,39
24BA09A1B8933732,2014-02-14,81E74D67,0,48
DF399576CB8A8605,2013-01-08,091D584F,1,42
5192B17295C20B39,2020-04-14,7F1DE29E,0,31
BA6B98DE664F2B53,2005-11-17,C45147DE,0,39
49563987654EF2EE,2014-06-19,E2230B85,1,38
7BB6843ABA801E1D,2017-01-09,81E74D67,0,33
9D49C96FFA1F7596,2017-08-27,EC895663,0,19
10862CB5BEB649A9,2013-02-15,5B69B9CB,1,48
E277BD50B7A2B9F5,2013-11-26,32B30A25,1,54
3749690173186FAA,2012-08-09,F0ADC883,0,40
53D9B843A2925B68,2017-06-01,69CB3EA3,0,32
7B033917A80CD210,2017-04-01,84F7E699,0,24
DFC5D9E25BC271C5,2008-11-22,B4A52895,1,35
3BB6E406F08F9626,2018-10-21,9B861925,1,33
7300BB91BAB216C4,2016-05-23,AA169B49,1,40
842853F2957F688D,2020-01-06,698D51A1,1,26
3C925EF27F654E65,2018-12-26,D86EA612,0,33
5E626446CC8C3A62,2017-09-11,13F320E7,0,37
6E1CE9BD97310D19,2018-09-16,65B9EEA6,1,38
2656C50F83F50584,2012-10-09,B1D10E7B,1,35
5EFAE99E295D1CAA,2016-10-13,C4B31CE7,0,25
21A5D9793FE02B4E,2011-07-12,EC895663,1,32
34EEF74C2BADD82D,2016-08-13,757B505C,1,32
DC32A07E8DE3D875,2020-01-02,65DED535,1,43
1961E1A29ECF2D6F,2007-03-24,8C961171,1,31
5A4CB699BDD90230,2015-06-26,1AFA34A7,1,29
A1CCAA2BEA7050DB,2018-12-08,96B9BFF0,0,42
4371CCEF89728B22,2020-02-24,07E1CD7D,0,27
563E4B9E4EE5EF6B,2020-01-08,1905AEDA,0,41
CBC964BBBB2F4948,2016-05-07,11B9842E,1,29
480D2C5DDBAC9EC0,2019-04-07,C3992E9A,0,19
399BE275B09C4EB2,2017-05-31,65B9EEA6,1,32
74BB1846DE199BF4,2020-04-08,8CB22BDD,1,29
54B29BC23BF58653,2017-09-04,B5B41FAC,1,47
FB47C5E887585633,2018-06-12,3CEF96DC,1,56
C2817A8C531D0FEA,2019-09-11,65B9EEA6,1,45
B33AD1D315F3DBBA,2018-11-23,10A5AB2D,0,34
5C35BDB245D3200B,2014-02-21,692F93BE,0,22
4866C7ABAA651B71,2016-11-11,496E05E1,0,32
850716F10725D082,2019-12-28,0FF8033C,0,36
847FC57B5710B14F,2017-05-07,84F7E699,1,32
57941753AC6A5143,2019-01-01,E7061188,0,29
75231E15AFA96EE4,2019-09-03,757B505C,0,36
5B1F47ABDD360EDC,2019-10-07,34ED066D,1,42
98A32FF435AB5D84,2012-10-19,ACF4B89D,1,44
3250EB52F1D81F20,2018-12-04,6974CE5A,0,33
6083AEB1B4BB8BC8,1995-09-06,854D6FAE,1,63
9A48D284E2AF6BFD,2015-05-18,9DFCD5E5,0,25
2AEAD683A37D0A17,2019-05-22,7250EB93,0,24
0BB46FE17D4B85F8,2020-03-31,AFD48367,0,32
D1BB49FF0767C8E6,2014-04-06,1BB91F73,0,44
9DEA2CA444C1E211,2020-03-17,F3F27A32,0,26
5558768A19EE7AD1,2005-07-04,1ECFB463,1,38
C97E2BA933FCABBF,2019-07-26,E8C0653F,0,34
83979FE2325C7E74,2016-06-14,5B69B9CB,1,33
E9F9C267DC4B25DB,2017-02-17,86B122D4,0,72
494D3B28A73A4446,2014-07-19,EB160DE1,0,58
545FC59B80273446,2006-05-06,757B505C,1,51
23B92A4D471B0761,2015-08-24,EC5DECCA,0,40
3FC84883BF04D089,2019-12-01,6E2713A6,0,42
806ACFA8E703BA93,2017-01-12,3D8E28CA,1,35
6FA0977B7DE7974A,2020-03-06,76DC611D,1,36
58D9D3CF2FA4A823,2016-08-28,B5DC4E5D,0,26
11E8938D9AE82AFD,2018-11-03,34ED066D,0,31
7B6CED361E80C2CD,2016-04-20,E8C0653F,0,30
2E8515E2AD4927F2,2016-01-16,4FFCE04D,0,27
2737EBD3BEF39504,2017-08-13,BE3159AD,1,36
65839B7D1C070E21,2019-06-13,EAE27D77,0,27
BFED14D6DA2E865A,2016-06-01,69ADC1E1,0,42
E1D5C2ED0D3B2014,2018-04-29,854D6FAE,1,23
97A03F7B1B0A79AF,2016-08-31,7EABE3A1,0,44
64EB6F668763C690,2013-03-23,D6C651DD,1,50
D4FFE37673CCC207,2010-02-22,854D6FAE,1,50
9271988CB9915D7C,2012-01-22,34ED066D,0,44
8EEC61F0733FEC8A,2017-09-05,757B505C,0,35
2033D2B48B2A5FC8,2020-02-21,ACF4B89D,0,25
A0BF79F497482351,2017-07-14,5B69B9CB,0,30
C94CE5BCC4541707,2017-04-13,7504ADAD,1,37
AE149FF6F3E4F5D1,2017-01-29,912D2B1C,1,32
829E603E0A1779AD,2017-06-19,168908DD,1,43
4362F85709595493,2019-10-11,892C91E0,0,22
F3A7D632A75759E7,2016-02-14,DC82D632,1,31
BFE5A7218A4CF292,2017-12-21,84F7E699,0,31
33094E6B3F08A1D1,2019-06-23,D86EA612,0,41
2B09A3388BEC1E44,2018-03-05,B4A52895,0,34
E5D950C87F088CB2,2016-05-03,DC82D632,1,47
85EE3AE9CDB734D0,2013-10-20,C361BC7B,1,51
A20768A2B6ECF50A,2014-03-26,1AFA34A7,1,43
48D6B871B3A6078D,2014-02-04,1CC3633C,1,24
5E4D07B83838EFFB,2018-02-07,D5CFEAD9,0,38
2793677A818AF20C,2017-02-04,11B9842E,1,46
EA4B14D2EC630874,2017-03-08,D86EA612,1,36
4435F41B3573F1ED,2017-01-01,5FD0B37C,1,27
1601876AE8C9F796,2018-04-28,07C5807D,0,23
C545E2592818F782,2010-02-02,EFE93778,0,44
EC61625B76EFB8A2,2014-12-10,10A7CDD9,0,29
CDC34E3CE9D3FA28,2010-05-21,996A7FA0,1,39
8204B64EAC019C33,2015-12-08,65B9EEA6,0,36
EC99F85559D8CC81,2011-01-10,B2F627FF,0,33
FF547FA547DC5B72,2018-06-03,934815AD,1,28
E18621B221FD6438,2012-12-13,5B69B9CB,0,30
950FA38394F3D150,2015-12-20,788D9869,0,23
31FD29C816FB3EA8,2012-09-21,B1D10E7B,1,47
15CDC278F4256BD6,2012-01-14,5B69B9CB,1,27
4886A2CA7838D27D,2020-01-26,788D9869,0,40
0A70101D3AF54F29,2008-05-10,EDA80A3D,0,31
0BBB699FC9BB611C,2019-12-03,757B505C,1,52
5C848456472B53CB,2019-04-27,50C3D761,0,61
9BE7F7A055F7A5E1,2015-06-19,81E74D67,0,33
0FFD00E2DB2A0C10,2014-09-25,7EABE3A1,1,47
DBD3ECDA7C79043B,2019-03-15,B5B41FAC,0,25
717BE03E0F1F5FF5,2017-01-11,6E2713A6,0,20
9BF71FA664057653,2007-10-30,E2C0BE24,1,32
C6407DDCD7E87CEF,2016-04-24,5F2C22CB,0,40
5D531D31B237D7FF,2011-07-12,9C82C714,0,44
097E68FBBF941CDD,2020-04-07,C3992E9A,0,27
593C60CF00D85ECA,2018-07-16,B6A1085A,0,32
0BDC402A7FB88450,2016-10-23,44C4C173,0,39
639A46271ACC5BBE,2017-02-23,6974CE5A,1,43
40B6111CE45B3A0B,2011-06-05,EC895663,0,46
07450B87017B6253,2015-12-14,A3D68B46,0,41
CB2C0F8DD1F43A66,2019-05-15,81E74D67,0,27
1E20B15254A6A7F1,2016-10-09,1C9AC015,0,34
307D61EB9DD293AF,2018-12-06,8EBDA540,0,42
5993BD51F0C1C294,2017-08-04,0D3180D6,0,25
B783ECD45E884B8B,2020-02-12,757B505C,0,30
0EB2A8662A2022F0,2019-08-12,E4BB4C51,0,32
98BCFF4D25BABE25,2019-05-05,979D472A,0,25
9784AC10C6DFF101,2019-12-31,5487315B,1,36
7CC18FFE97059485,2015-08-06,48AB2F9B,1,32
3F84B40EE78EBD2B,2019-02-07,F29C21D4,0,48
A9A170480D5900A0,2018-05-23,B4A52895,0,33
879C0F4C6FCD529B,2019-01-08,757B505C,0,18
6D74F2B3E53F30D9,2019-07-15,ACF4B89D,1,40
2602CB13F1CE3960,2016-08-14,B4A52895,0,33
7036B44261E7841A,2017-10-19,55743CC0,1,47
675B48217FBCAD33,2015-05-28,22AC3C5A,0,61
0D474601FC480CAE,2009-11-20,757B505C,0,65
6385C34731235D3B,2014-03-21,979D472A,0,32
C8A9914449AB8466,2015-06-19,1141938B,0,43
9496D0B18CB2FC98,2012-08-19,091D584F,0,41
1A85E246AEF6593B,2016-07-17,E2C0BE24,0,41
0D055F547B7B39F7,2017-10-09,10A5AB2D,1,30
2A2946707CDD7E33,2008-02-14,AA169B49,0,60
C5BE32C422C3EDE8,2017-06-05,854D6FAE,1,22
054D8A1A97996807,2018-07-12,99BCFCD7,0,38
8F852338E2CA8AE0,2012-09-30,FE8C15FE,1,28
1E65D58BC279D085,2019-12-16,996A7FA0,0,25
E58F808BE4A76174,2018-12-12,B4A52895,0,22
22855A0A81F10749,2000-01-28,500E75A0,1,41
C472042EAB9D2B97,2020-02-19,C45147DE,0,30
0FF01A9DE066B432,2017-08-12,31839B03,0,33
06EC2ABFD1D4A03A,2019-02-21,B2F627FF,0,34
D695B224BB01C0C2,2018-02-13,9DFCD5E5,0,32
74552A7883792175,2016-05-15,10A7CDD9,0,21
DF8E1EB51F6F7221,2014-01-21,F718499C,0,47
FC5A2C1BACFA5454,2016-05-14,E2C0BE24,0,25
8ACE82A97DAA729A,2014-01-15,7EABE3A1,1,35
9DC60A917F4A7457,2015-09-17,B2F627FF,0,37
F1FC546252CFCCF5,2012-07-23,DA4FB5C6,0,27
EF68AD7AA735EE10,2018-12-31,B2F627FF,0,32
357673CD1AA93E71,2018-07-12,B2F627FF,0,51
04ADD1606AF7CECD,2016-10-23,8C961171,0,65
0E6F3D1EF54572AB,2020-01-18,6F3EF77A,0,32
D816FEC25AE651B3,2009-03-31,0CB929EA,1,44
01C455AE8C339942,2017-03-24,2AFE4567,0,35
78C17230F28B276F,2019-12-11,3DEF184A,0,31
46AFCFC141A70889,2017-02-16,BCBE3365,1,42
3D41EC7AD437CE9B,2013-04-30,EB163727,0,33
0FFC772C4B3E5AF2,2013-03-08,854D6FAE,0,51
2355056A7A370A50,2014-01-12,698D51A1,0,39
541FABD868150DE5,2014-07-09,8EBDA540,0,55
CD52F7B34BA4116A,2018-06-17,8C961171,1,40
181D15CA5E81F480,2019-01-05,7EABE3A1,0,19
1D1919888313B466,2020-04-20,65B9EEA6,0,29
F13F70A92AE4A0F4,2012-03-03,B7892FB3,0,40
F4CD6642DAAC4061,2010-05-10,860320BE,0,58
827EE8FC44D3EB70,2013-09-24,B4A52895,0,28
17E9724C5789E328,2009-04-15,6974CE5A,0,46
3FFB388F91244242,2012-03-31,10A7CDD9,0,34
4BB002C7BEAE7857,2015-09-04,CEE63112,0,29
03A0718FD7D6FAFD,2017-03-04,2B44928A,1,29
923A57F189DA9DEE,2014-12-09,34ED066D,1,29
E334233F8FAF8324,2018-01-13,F7E6C855,0,31
23598D07D4F18C18,2015-08-01,C3992E9A,0,31
04FB7CC8480DFA96,2014-10-04,757B505C,1,44
23591BCE2AEE8B49,1998-04-03,757B505C,1,49
3EC731DA19926E7A,2012-03-07,B4A52895,0,27
